image_id,tile_name,label
100820081692,100820081692_1.jpg,0
100820081692,100820081692_2.jpg,0
100820081692,100820081692_3.jpg,0
100820081692,100820081692_4.jpg,0
100820081692,100820081692_5.jpg,0
100820081692,100820081692_6.jpg,0
100820081692,100820081692_7.jpg,0
100820081692,100820081692_8.jpg,0
100820081692,100820081692_9.jpg,0
100820081692,100820081692_10.jpg,0
100820081692,100820081692_11.jpg,1
100820081692,100820081692_12.jpg,0
100820081692,100820081692_13.jpg,0
100820081692,100820081692_14.jpg,0
100820081692,100820081692_15.jpg,0
100820081692,100820081692_16.jpg,0
100820081692,100820081692_17.jpg,0
100820081692,100820081692_18.jpg,0
100820081692,100820081692_19.jpg,1
100820081692,100820081692_20.jpg,1
100820081692,100820081692_21.jpg,0
100820081692,100820081692_22.jpg,0
100820081692,100820081692_23.jpg,0
100820081692,100820081692_24.jpg,0
100820081692,100820081692_25.jpg,0
100820081692,100820081692_26.jpg,1
100820081692,100820081692_27.jpg,1
100820081692,100820081692_28.jpg,1
100820081692,100820081692_29.jpg,0
100820081692,100820081692_30.jpg,0
100820081692,100820081692_31.jpg,0
100820081692,100820081692_32.jpg,0
100820081692,100820081692_33.jpg,0
100820081692,100820081692_34.jpg,1
100820081692,100820081692_35.jpg,1
100820081692,100820081692_36.jpg,1
100820081692,100820081692_37.jpg,0
100820081692,100820081692_38.jpg,0
100820081692,100820081692_39.jpg,0
100820081692,100820081692_40.jpg,0
100820081692,100820081692_41.jpg,0
100820081692,100820081692_42.jpg,0
100820081692,100820081692_43.jpg,1
100820081692,100820081692_44.jpg,1
100820081692,100820081692_45.jpg,1
100820081692,100820081692_46.jpg,0
100820081692,100820081692_47.jpg,0
100820081692,100820081692_48.jpg,0
100820081692,100820081692_49.jpg,0
100820081692,100820081692_50.jpg,0
100820081692,100820081692_51.jpg,0
100820081692,100820081692_52.jpg,1
100820081692,100820081692_53.jpg,1
100820081692,100820081692_54.jpg,0
100820081692,100820081692_55.jpg,0
100820081692,100820081692_56.jpg,0
100820081692,100820081692_57.jpg,0
100820081692,100820081692_58.jpg,0
100820081692,100820081692_59.jpg,0
100820081692,100820081692_60.jpg,1
100820081692,100820081692_61.jpg,0
100820081692,100820081692_62.jpg,0
100820081692,100820081692_63.jpg,0
100820081692,100820081692_64.jpg,0
100820081693,100820081693_1.jpg,0
100820081693,100820081693_2.jpg,0
100820081693,100820081693_3.jpg,0
100820081693,100820081693_4.jpg,0
100820081693,100820081693_5.jpg,0
100820081693,100820081693_6.jpg,0
100820081693,100820081693_7.jpg,0
100820081693,100820081693_8.jpg,0
100820081693,100820081693_9.jpg,0
100820081693,100820081693_10.jpg,0
100820081693,100820081693_11.jpg,0
100820081693,100820081693_12.jpg,0
100820081693,100820081693_13.jpg,0
100820081693,100820081693_14.jpg,0
100820081693,100820081693_15.jpg,0
100820081693,100820081693_16.jpg,0
100820081693,100820081693_17.jpg,0
100820081693,100820081693_18.jpg,1
100820081693,100820081693_19.jpg,0
100820081693,100820081693_20.jpg,1
100820081693,100820081693_21.jpg,1
100820081693,100820081693_22.jpg,1
100820081693,100820081693_23.jpg,0
100820081693,100820081693_24.jpg,0
100820081693,100820081693_25.jpg,0
100820081693,100820081693_26.jpg,1
100820081693,100820081693_27.jpg,1
100820081693,100820081693_28.jpg,1
100820081693,100820081693_29.jpg,1
100820081693,100820081693_30.jpg,1
100820081693,100820081693_31.jpg,0
100820081693,100820081693_32.jpg,0
100820081693,100820081693_33.jpg,0
100820081693,100820081693_34.jpg,1
100820081693,100820081693_35.jpg,0
100820081693,100820081693_36.jpg,1
100820081693,100820081693_37.jpg,1
100820081693,100820081693_38.jpg,0
100820081693,100820081693_39.jpg,0
100820081693,100820081693_40.jpg,0
100820081693,100820081693_41.jpg,0
100820081693,100820081693_42.jpg,0
100820081693,100820081693_43.jpg,0
100820081693,100820081693_44.jpg,0
100820081693,100820081693_45.jpg,1
100820081693,100820081693_46.jpg,1
100820081693,100820081693_47.jpg,0
100820081693,100820081693_48.jpg,0
100820081693,100820081693_49.jpg,0
100820081693,100820081693_50.jpg,0
100820081693,100820081693_51.jpg,0
100820081693,100820081693_52.jpg,0
100820081693,100820081693_53.jpg,0
100820081693,100820081693_54.jpg,1
100820081693,100820081693_55.jpg,0
100820081693,100820081693_56.jpg,0
100820081693,100820081693_57.jpg,0
100820081693,100820081693_58.jpg,0
100820081693,100820081693_59.jpg,0
100820081693,100820081693_60.jpg,0
100820081693,100820081693_61.jpg,0
100820081693,100820081693_62.jpg,0
100820081693,100820081693_63.jpg,0
100820081693,100820081693_64.jpg,0
100820081694,100820081694_1.jpg,0
100820081694,100820081694_2.jpg,0
100820081694,100820081694_3.jpg,0
100820081694,100820081694_4.jpg,0
100820081694,100820081694_5.jpg,0
100820081694,100820081694_6.jpg,0
100820081694,100820081694_7.jpg,0
100820081694,100820081694_8.jpg,0
100820081694,100820081694_9.jpg,0
100820081694,100820081694_10.jpg,0
100820081694,100820081694_11.jpg,0
100820081694,100820081694_12.jpg,0
100820081694,100820081694_13.jpg,0
100820081694,100820081694_14.jpg,0
100820081694,100820081694_15.jpg,0
100820081694,100820081694_16.jpg,0
100820081694,100820081694_17.jpg,0
100820081694,100820081694_18.jpg,0
100820081694,100820081694_19.jpg,0
100820081694,100820081694_20.jpg,0
100820081694,100820081694_21.jpg,0
100820081694,100820081694_22.jpg,0
100820081694,100820081694_23.jpg,0
100820081694,100820081694_24.jpg,0
100820081694,100820081694_25.jpg,0
100820081694,100820081694_26.jpg,0
100820081694,100820081694_27.jpg,1
100820081694,100820081694_28.jpg,1
100820081694,100820081694_29.jpg,0
100820081694,100820081694_30.jpg,0
100820081694,100820081694_31.jpg,0
100820081694,100820081694_32.jpg,0
100820081694,100820081694_33.jpg,0
100820081694,100820081694_34.jpg,0
100820081694,100820081694_35.jpg,0
100820081694,100820081694_36.jpg,1
100820081694,100820081694_37.jpg,1
100820081694,100820081694_38.jpg,0
100820081694,100820081694_39.jpg,0
100820081694,100820081694_40.jpg,0
100820081694,100820081694_41.jpg,0
100820081694,100820081694_42.jpg,0
100820081694,100820081694_43.jpg,0
100820081694,100820081694_44.jpg,0
100820081694,100820081694_45.jpg,1
100820081694,100820081694_46.jpg,0
100820081694,100820081694_47.jpg,0
100820081694,100820081694_48.jpg,0
100820081694,100820081694_49.jpg,0
100820081694,100820081694_50.jpg,0
100820081694,100820081694_51.jpg,0
100820081694,100820081694_52.jpg,0
100820081694,100820081694_53.jpg,0
100820081694,100820081694_54.jpg,0
100820081694,100820081694_55.jpg,0
100820081694,100820081694_56.jpg,0
100820081694,100820081694_57.jpg,0
100820081694,100820081694_58.jpg,0
100820081694,100820081694_59.jpg,0
100820081694,100820081694_60.jpg,0
100820081694,100820081694_61.jpg,0
100820081694,100820081694_62.jpg,0
100820081694,100820081694_63.jpg,0
100820081694,100820081694_64.jpg,0
100820081695,100820081695_1.jpg,0
100820081695,100820081695_2.jpg,1
100820081695,100820081695_3.jpg,0
100820081695,100820081695_4.jpg,0
100820081695,100820081695_5.jpg,0
100820081695,100820081695_6.jpg,1
100820081695,100820081695_7.jpg,1
100820081695,100820081695_8.jpg,0
100820081695,100820081695_9.jpg,0
100820081695,100820081695_10.jpg,0
100820081695,100820081695_11.jpg,0
100820081695,100820081695_12.jpg,0
100820081695,100820081695_13.jpg,0
100820081695,100820081695_14.jpg,1
100820081695,100820081695_15.jpg,1
100820081695,100820081695_16.jpg,0
100820081695,100820081695_17.jpg,0
100820081695,100820081695_18.jpg,0
100820081695,100820081695_19.jpg,1
100820081695,100820081695_20.jpg,0
100820081695,100820081695_21.jpg,1
100820081695,100820081695_22.jpg,0
100820081695,100820081695_23.jpg,0
100820081695,100820081695_24.jpg,0
100820081695,100820081695_25.jpg,0
100820081695,100820081695_26.jpg,0
100820081695,100820081695_27.jpg,1
100820081695,100820081695_28.jpg,1
100820081695,100820081695_29.jpg,1
100820081695,100820081695_30.jpg,0
100820081695,100820081695_31.jpg,0
100820081695,100820081695_32.jpg,0
100820081695,100820081695_33.jpg,0
100820081695,100820081695_34.jpg,0
100820081695,100820081695_35.jpg,1
100820081695,100820081695_36.jpg,1
100820081695,100820081695_37.jpg,1
100820081695,100820081695_38.jpg,1
100820081695,100820081695_39.jpg,0
100820081695,100820081695_40.jpg,0
100820081695,100820081695_41.jpg,0
100820081695,100820081695_42.jpg,1
100820081695,100820081695_43.jpg,1
100820081695,100820081695_44.jpg,0
100820081695,100820081695_45.jpg,0
100820081695,100820081695_46.jpg,0
100820081695,100820081695_47.jpg,0
100820081695,100820081695_48.jpg,0
100820081695,100820081695_49.jpg,0
100820081695,100820081695_50.jpg,1
100820081695,100820081695_51.jpg,1
100820081695,100820081695_52.jpg,0
100820081695,100820081695_53.jpg,0
100820081695,100820081695_54.jpg,0
100820081695,100820081695_55.jpg,0
100820081695,100820081695_56.jpg,0
100820081695,100820081695_57.jpg,0
100820081695,100820081695_58.jpg,0
100820081695,100820081695_59.jpg,1
100820081695,100820081695_60.jpg,0
100820081695,100820081695_61.jpg,0
100820081695,100820081695_62.jpg,0
100820081695,100820081695_63.jpg,0
100820081695,100820081695_64.jpg,0
141120142185,141120142185_1.jpg,0
141120142185,141120142185_2.jpg,0
141120142185,141120142185_3.jpg,1
141120142185,141120142185_4.jpg,1
141120142185,141120142185_5.jpg,1
141120142185,141120142185_6.jpg,0
141120142185,141120142185_7.jpg,0
141120142185,141120142185_8.jpg,0
141120142185,141120142185_9.jpg,0
141120142185,141120142185_10.jpg,0
141120142185,141120142185_11.jpg,1
141120142185,141120142185_12.jpg,1
141120142185,141120142185_13.jpg,1
141120142185,141120142185_14.jpg,0
141120142185,141120142185_15.jpg,0
141120142185,141120142185_16.jpg,0
141120142185,141120142185_17.jpg,0
141120142185,141120142185_18.jpg,1
141120142185,141120142185_19.jpg,1
141120142185,141120142185_20.jpg,1
141120142185,141120142185_21.jpg,1
141120142185,141120142185_22.jpg,0
141120142185,141120142185_23.jpg,0
141120142185,141120142185_24.jpg,0
141120142185,141120142185_25.jpg,0
141120142185,141120142185_26.jpg,1
141120142185,141120142185_27.jpg,1
141120142185,141120142185_28.jpg,1
141120142185,141120142185_29.jpg,1
141120142185,141120142185_30.jpg,1
141120142185,141120142185_31.jpg,1
141120142185,141120142185_32.jpg,0
141120142185,141120142185_33.jpg,1
141120142185,141120142185_34.jpg,1
141120142185,141120142185_35.jpg,1
141120142185,141120142185_36.jpg,1
141120142185,141120142185_37.jpg,1
141120142185,141120142185_38.jpg,1
141120142185,141120142185_39.jpg,1
141120142185,141120142185_40.jpg,1
141120142185,141120142185_41.jpg,1
141120142185,141120142185_42.jpg,1
141120142185,141120142185_43.jpg,1
141120142185,141120142185_44.jpg,1
141120142185,141120142185_45.jpg,1
141120142185,141120142185_46.jpg,1
141120142185,141120142185_47.jpg,1
141120142185,141120142185_48.jpg,1
141120142185,141120142185_49.jpg,1
141120142185,141120142185_50.jpg,1
141120142185,141120142185_51.jpg,1
141120142185,141120142185_52.jpg,1
141120142185,141120142185_53.jpg,1
141120142185,141120142185_54.jpg,1
141120142185,141120142185_55.jpg,1
141120142185,141120142185_56.jpg,0
141120142185,141120142185_57.jpg,0
141120142185,141120142185_58.jpg,0
141120142185,141120142185_59.jpg,0
141120142185,141120142185_60.jpg,0
141120142185,141120142185_61.jpg,0
141120142185,141120142185_62.jpg,0
141120142185,141120142185_63.jpg,0
141120142185,141120142185_64.jpg,0
26102010062,26102010062_1.jpg,0
26102010062,26102010062_2.jpg,0
26102010062,26102010062_3.jpg,0
26102010062,26102010062_4.jpg,0
26102010062,26102010062_5.jpg,0
26102010062,26102010062_6.jpg,0
26102010062,26102010062_7.jpg,0
26102010062,26102010062_8.jpg,0
26102010062,26102010062_9.jpg,0
26102010062,26102010062_10.jpg,0
26102010062,26102010062_11.jpg,0
26102010062,26102010062_12.jpg,0
26102010062,26102010062_13.jpg,0
26102010062,26102010062_14.jpg,0
26102010062,26102010062_15.jpg,0
26102010062,26102010062_16.jpg,0
26102010062,26102010062_17.jpg,0
26102010062,26102010062_18.jpg,0
26102010062,26102010062_19.jpg,0
26102010062,26102010062_20.jpg,1
26102010062,26102010062_21.jpg,0
26102010062,26102010062_22.jpg,0
26102010062,26102010062_23.jpg,0
26102010062,26102010062_24.jpg,0
26102010062,26102010062_25.jpg,0
26102010062,26102010062_26.jpg,0
26102010062,26102010062_27.jpg,0
26102010062,26102010062_28.jpg,1
26102010062,26102010062_29.jpg,1
26102010062,26102010062_30.jpg,0
26102010062,26102010062_31.jpg,0
26102010062,26102010062_32.jpg,0
26102010062,26102010062_33.jpg,0
26102010062,26102010062_34.jpg,0
26102010062,26102010062_35.jpg,0
26102010062,26102010062_36.jpg,0
26102010062,26102010062_37.jpg,1
26102010062,26102010062_38.jpg,1
26102010062,26102010062_39.jpg,0
26102010062,26102010062_40.jpg,0
26102010062,26102010062_41.jpg,0
26102010062,26102010062_42.jpg,0
26102010062,26102010062_43.jpg,0
26102010062,26102010062_44.jpg,0
26102010062,26102010062_45.jpg,1
26102010062,26102010062_46.jpg,0
26102010062,26102010062_47.jpg,0
26102010062,26102010062_48.jpg,0
26102010062,26102010062_49.jpg,0
26102010062,26102010062_50.jpg,0
26102010062,26102010062_51.jpg,0
26102010062,26102010062_52.jpg,0
26102010062,26102010062_53.jpg,0
26102010062,26102010062_54.jpg,0
26102010062,26102010062_55.jpg,0
26102010062,26102010062_56.jpg,0
26102010062,26102010062_57.jpg,0
26102010062,26102010062_58.jpg,0
26102010062,26102010062_59.jpg,0
26102010062,26102010062_60.jpg,0
26102010062,26102010062_61.jpg,0
26102010062,26102010062_62.jpg,0
26102010062,26102010062_63.jpg,0
26102010062,26102010062_64.jpg,0
29032008693,29032008693_1.jpg,0
29032008693,29032008693_2.jpg,0
29032008693,29032008693_3.jpg,0
29032008693,29032008693_4.jpg,1
29032008693,29032008693_5.jpg,1
29032008693,29032008693_6.jpg,0
29032008693,29032008693_7.jpg,0
29032008693,29032008693_8.jpg,0
29032008693,29032008693_9.jpg,0
29032008693,29032008693_10.jpg,0
29032008693,29032008693_11.jpg,0
29032008693,29032008693_12.jpg,1
29032008693,29032008693_13.jpg,0
29032008693,29032008693_14.jpg,0
29032008693,29032008693_15.jpg,0
29032008693,29032008693_16.jpg,0
29032008693,29032008693_17.jpg,0
29032008693,29032008693_18.jpg,0
29032008693,29032008693_19.jpg,0
29032008693,29032008693_20.jpg,0
29032008693,29032008693_21.jpg,1
29032008693,29032008693_22.jpg,0
29032008693,29032008693_23.jpg,0
29032008693,29032008693_24.jpg,0
29032008693,29032008693_25.jpg,0
29032008693,29032008693_26.jpg,0
29032008693,29032008693_27.jpg,0
29032008693,29032008693_28.jpg,1
29032008693,29032008693_29.jpg,1
29032008693,29032008693_30.jpg,0
29032008693,29032008693_31.jpg,0
29032008693,29032008693_32.jpg,0
29032008693,29032008693_33.jpg,0
29032008693,29032008693_34.jpg,0
29032008693,29032008693_35.jpg,0
29032008693,29032008693_36.jpg,1
29032008693,29032008693_37.jpg,0
29032008693,29032008693_38.jpg,0
29032008693,29032008693_39.jpg,0
29032008693,29032008693_40.jpg,0
29032008693,29032008693_41.jpg,0
29032008693,29032008693_42.jpg,0
29032008693,29032008693_43.jpg,0
29032008693,29032008693_44.jpg,0
29032008693,29032008693_45.jpg,0
29032008693,29032008693_46.jpg,0
29032008693,29032008693_47.jpg,0
29032008693,29032008693_48.jpg,0
29032008693,29032008693_49.jpg,0
29032008693,29032008693_50.jpg,0
29032008693,29032008693_51.jpg,0
29032008693,29032008693_52.jpg,0
29032008693,29032008693_53.jpg,0
29032008693,29032008693_54.jpg,0
29032008693,29032008693_55.jpg,0
29032008693,29032008693_56.jpg,0
29032008693,29032008693_57.jpg,0
29032008693,29032008693_58.jpg,0
29032008693,29032008693_59.jpg,0
29032008693,29032008693_60.jpg,0
29032008693,29032008693_61.jpg,0
29032008693,29032008693_62.jpg,0
29032008693,29032008693_63.jpg,0
29032008693,29032008693_64.jpg,0
29032008695,29032008695_1.jpg,0
29032008695,29032008695_2.jpg,0
29032008695,29032008695_3.jpg,0
29032008695,29032008695_4.jpg,0
29032008695,29032008695_5.jpg,0
29032008695,29032008695_6.jpg,0
29032008695,29032008695_7.jpg,0
29032008695,29032008695_8.jpg,0
29032008695,29032008695_9.jpg,0
29032008695,29032008695_10.jpg,0
29032008695,29032008695_11.jpg,0
29032008695,29032008695_12.jpg,0
29032008695,29032008695_13.jpg,1
29032008695,29032008695_14.jpg,0
29032008695,29032008695_15.jpg,0
29032008695,29032008695_16.jpg,0
29032008695,29032008695_17.jpg,0
29032008695,29032008695_18.jpg,0
29032008695,29032008695_19.jpg,0
29032008695,29032008695_20.jpg,1
29032008695,29032008695_21.jpg,1
29032008695,29032008695_22.jpg,0
29032008695,29032008695_23.jpg,0
29032008695,29032008695_24.jpg,0
